gene names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
cel-miR-253-5p,20.8850411264421,0.9488141428720482,0.6513909202909897,1.4565971267272093,0.145227621292759,0.45729916539848775
cel-miR-254-3p,1.4064380624947077,0.7771565872828514,1.327788047078038,0.5853016895227221,0.558344879032422,0.7842106952272894
cel-miR-254-5p,9.207926099966896,-1.4963089090769728,0.7917233618917474,-1.8899390634396407,0.058766110338639876,0.3081560392433247
cel-miR-255-3p,547.9072980609213,-1.8969342992867382,0.8462348526078081,-2.2416168436469284,0.02498614641954503,0.21094435026341196
cel-miR-259-3p,44.289832995434125,-0.44593625054449293,0.7309540718015144,-0.6100742409785548,0.5418126292756953,0.7831680705768731
cel-miR-259-5p,192.3819376701154,-1.924482107601674,0.6370116969992904,-3.0211095285489207,0.0025185023995761336,0.046032627192252665
cel-miR-265,1.8125685855578175,-0.09685315994006076,1.2292350582776193,-0.07879140713393706,0.9371985389131363,0.9831743072986748
cel-miR-271,1.5454736021020927,-0.3760159186540884,1.276114621170583,-0.29465685324502283,0.76825602658646,0.9116339047137876
cel-miR-2953-3p,1.8411910649848358,1.2526320870142926,1.219341590457622,1.0273020266160007,0.30427826839442296,0.5958782756057449
cel-miR-34-3p,5.372934337225988,0.5439810813825333,0.9560630701285305,0.5689803302510178,0.5693694885983376,0.7903905559023335
cel-miR-34-5p,144.74190353161066,0.518780371518401,0.6268587006198836,0.8275874148438764,0.40790419798222194,0.7100554557468307
cel-miR-35-3p,86090.49602279867,0.5606894489742691,0.46976553376720337,1.193551694774023,0.2326533791901913,0.520700420092333
cel-miR-35-5p,125.49482325229037,-0.8093817712447283,0.8227312815493922,-0.9837741549348608,0.32522656961127416,0.6257283122930363
cel-miR-354-3p,1.6301277112571968,-0.37610438657309064,1.3404865198716636,-0.28057304642578457,0.7790378917527789,0.9116339047137876
cel-miR-354-5p,3.56097163259828,2.109820619726917,1.168083384372432,1.8062243226415255,0.07088330716315457,0.3480687769653411
cel-miR-355-5p,152.16196484601127,-0.8770273822746636,0.6668682919734327,-1.3151433241477366,0.1884617385297361,0.4769531690483321
cel-miR-356b-3p,173.37630478616092,0.2944868287640991,0.8570916213482425,0.34358850492653104,0.7311557707263554,0.8876392936124389
cel-miR-356b-5p,145.28271948580306,1.804911684796659,0.66588298531916,2.7105538429271605,0.0067170941752569295,0.08184903643183444
cel-miR-357-3p,88.88819666319458,0.7976196141788058,0.6598624917531037,1.2087664083765586,0.2267526003781209,0.518066705030568
cel-miR-358-3p,2.8568750939082106,-1.828868140826124,1.2225773472614008,-1.4959120131931345,0.13467658534215682,0.447561581591612
cel-miR-358-5p,35.69042671871327,-2.870706607252985,0.6920369259085318,-4.148198600073565,3.351016449761042e-05,0.0022049688239427654
cel-miR-359,4.401842632558032,0.5744028100062357,0.941844625260005,0.6098700301524431,0.5419479068217536,0.7831680705768731
cel-miR-36-3p,11637.167610521488,-0.886665193161325,0.6099495734636351,-1.4536696667010416,0.14603791184193227,0.45729916539848775
cel-miR-36-5p,410.55945053227686,1.463981685727949,0.8619864736151275,1.6983812745785722,0.08943582397128962,0.3777301991221966
cel-miR-360-5p,3.066357675433379,1.8823401531067996,1.3370710540602093,1.4078086182411935,0.15918774773329697,0.45941025442328687
cel-miR-37-3p,14799.742133066271,-0.7312485612386097,0.6193611715428301,-1.180649667490566,0.2377419241375866,0.5231663447338608
